Autor,Ort,Publikationstitel,Konferenzjahr,Referenzautor + Referenztitel,Referenzjahr,communityflag,memberreference,memberauthor,invalidflag
Werner Schmidt,St. Cloud State University St. Cloud and University of Applied Sciences Ingolstadt Ingolstadt,Using Social Network Analysis and Derivatives to Develop the S-BPM Approach and Community of Practice,2012,"Schmidt, W. (ed.) S-BPM ONE 2011",2011,1,1,1,0
Paula S. Weber,St. Cloud State University St. Cloud and University of Applied Sciences Ingolstadt Ingolstadt,Using Social Network Analysis and Derivatives to Develop the S-BPM Approach and Community of Practice,2012,"Schmidt, W. (ed.) S-BPM ONE 2011",2011,1,1,1,0
James E. Weber,St. Cloud State University St. Cloud and University of Applied Sciences Ingolstadt Ingolstadt,Using Social Network Analysis and Derivatives to Develop the S-BPM Approach and Community of Practice,2012,"Fleischmann, A., Stary, C. Key Features of Subject-Oriented Modeling and Organizational Deployment Tools",2011,1,1,1,0
Werner Schmidt,St. Cloud State University St. Cloud and University of Applied Sciences Ingolstadt Ingolstadt,Using Social Network Analysis and Derivatives to Develop the S-BPM Approach and Community of Practice,2012,"Fleischmann, A., Stary, C. Key Features of Subject-Oriented Modeling and Organizational Deployment Tools",2011,1,1,1,0
Paula S. Weber,St. Cloud State University St. Cloud and University of Applied Sciences Ingolstadt Ingolstadt,Using Social Network Analysis and Derivatives to Develop the S-BPM Approach and Community of Practice,2012,"Fleischmann, A., Stary, C. Key Features of Subject-Oriented Modeling and Organizational Deployment Tools",2011,1,1,1,0
James E. Weber,St. Cloud State University St. Cloud and University of Applied Sciences Ingolstadt Ingolstadt,Using Social Network Analysis and Derivatives to Develop the S-BPM Approach and Community of Practice,2012,"Buchwald, H., Fleischmann, A., Seese, D., Stary, C. Foreword",2009,1,1,1,0
Werner Schmidt,St. Cloud State University St. Cloud and University of Applied Sciences Ingolstadt Ingolstadt,Using Social Network Analysis and Derivatives to Develop the S-BPM Approach and Community of Practice,2012,"Buchwald, H., Fleischmann, A., Seese, D., Stary, C. Foreword",2009,1,1,1,0
Paula S. Weber,St. Cloud State University St. Cloud and University of Applied Sciences Ingolstadt Ingolstadt,Using Social Network Analysis and Derivatives to Develop the S-BPM Approach and Community of Practice,2012,"Buchwald, H., Fleischmann, A., Seese, D., Stary, C. Foreword",2009,1,1,1,0
James E. Weber,St. Cloud State University St. Cloud and University of Applied Sciences Ingolstadt Ingolstadt,Using Social Network Analysis and Derivatives to Develop the S-BPM Approach and Community of Practice,2012,"Buchwald, H. Potential Building Blocks of S-BPM",2009,1,0,1,0
Werner Schmidt,St. Cloud State University St. Cloud and University of Applied Sciences Ingolstadt Ingolstadt,Using Social Network Analysis and Derivatives to Develop the S-BPM Approach and Community of Practice,2012,"Buchwald, H. Potential Building Blocks of S-BPM",2009,1,0,1,0
Paula S. Weber,St. Cloud State University St. Cloud and University of Applied Sciences Ingolstadt Ingolstadt,Using Social Network Analysis and Derivatives to Develop the S-BPM Approach and Community of Practice,2012,"Buchwald, H. Potential Building Blocks of S-BPM",2009,1,0,1,0
James E. Weber,St. Cloud State University St. Cloud and University of Applied Sciences Ingolstadt Ingolstadt,Using Social Network Analysis and Derivatives to Develop the S-BPM Approach and Community of Practice,2012,"Schmidt, W., Stary, C. Establishing an Informed S-BPM Community",2009,1,1,1,0
Werner Schmidt,St. Cloud State University St. Cloud and University of Applied Sciences Ingolstadt Ingolstadt,Using Social Network Analysis and Derivatives to Develop the S-BPM Approach and Community of Practice,2012,"Schmidt, W., Stary, C. Establishing an Informed S-BPM Community",2009,1,1,1,0
Paula S. Weber,St. Cloud State University St. Cloud and University of Applied Sciences Ingolstadt Ingolstadt,Using Social Network Analysis and Derivatives to Develop the S-BPM Approach and Community of Practice,2012,"Schmidt, W., Stary, C. Establishing an Informed S-BPM Community",2009,1,1,1,0
Albert Fleischmann,Metasonic AG Pfaffenhofen and Applied Sciences Ingolstadt Ingolstadt and Johannes Kepler University Linz Linz,A Primer to Subject-Oriented Business Process Modeling,2012,"Fleischmann, A., Schmidt, W., Stary, C., Obermeier, S., Börger, E. Subjektorientiertes Geschäftsprozessmanagement",2011,1,1,1,0
Werner Schmidt,Metasonic AG Pfaffenhofen and Applied Sciences Ingolstadt Ingolstadt and Johannes Kepler University Linz Linz,A Primer to Subject-Oriented Business Process Modeling,2012,"Fleischmann, A., Schmidt, W., Stary, C., Obermeier, S., Börger, E. Subjektorientiertes Geschäftsprozessmanagement",2011,1,1,1,0
Christian Stary,Metasonic AG Pfaffenhofen and Applied Sciences Ingolstadt Ingolstadt and Johannes Kepler University Linz Linz,A Primer to Subject-Oriented Business Process Modeling,2012,"Fleischmann, A., Schmidt, W., Stary, C., Obermeier, S., Börger, E. Subjektorientiertes Geschäftsprozessmanagement",2011,1,1,1,0
Albert Fleischmann,Metasonic AG Pfaffenhofen and Applied Sciences Ingolstadt Ingolstadt and Johannes Kepler University Linz Linz,A Primer to Subject-Oriented Business Process Modeling,2012,"Heftberger, S., Stary, C. Partizipatives organisationales Lernen – Ein prozessorientierter Ansatz",2004,1,1,1,0
Werner Schmidt,Metasonic AG Pfaffenhofen and Applied Sciences Ingolstadt Ingolstadt and Johannes Kepler University Linz Linz,A Primer to Subject-Oriented Business Process Modeling,2012,"Heftberger, S., Stary, C. Partizipatives organisationales Lernen – Ein prozessorientierter Ansatz",2004,1,1,1,0
Christian Stary,Metasonic AG Pfaffenhofen and Applied Sciences Ingolstadt Ingolstadt and Johannes Kepler University Linz Linz,A Primer to Subject-Oriented Business Process Modeling,2012,"Heftberger, S., Stary, C. Partizipatives organisationales Lernen – Ein prozessorientierter Ansatz",2004,1,1,1,0
Albert Fleischmann,Metasonic AG Pfaffenhofen and Applied Sciences Ingolstadt Ingolstadt and Johannes Kepler University Linz Linz,A Primer to Subject-Oriented Business Process Modeling,2012,"Schmidt, W., Fleischmann, A., Gilbert, O. Subjektorientiertes Geschäftsprozessmanagement",2009,1,1,1,0
Werner Schmidt,Metasonic AG Pfaffenhofen and Applied Sciences Ingolstadt Ingolstadt and Johannes Kepler University Linz Linz,A Primer to Subject-Oriented Business Process Modeling,2012,"Schmidt, W., Fleischmann, A., Gilbert, O. Subjektorientiertes Geschäftsprozessmanagement",2009,1,1,1,0
Christian Stary,Metasonic AG Pfaffenhofen and Applied Sciences Ingolstadt Ingolstadt and Johannes Kepler University Linz Linz,A Primer to Subject-Oriented Business Process Modeling,2012,"Schmidt, W., Fleischmann, A., Gilbert, O. Subjektorientiertes Geschäftsprozessmanagement",2009,1,1,1,0
Thomas J. Olbrich,taraneon Process TestLab Saarbruecken,A Current Assessment of the Quality and State of the Art of Process Management,2012,"Komus, A., et al. Quality in Business Process Management: Results and conclusions from the first international study into the quality of business process management, available through ",2012,1,0,0,0
Norbert Kaiser,taraneon Process TestLab Saarbruecken,A Current Assessment of the Quality and State of the Art of Process Management,2012,"Komus, A., et al. Quality in Business Process Management: Results and conclusions from the first international study into the quality of business process management, available through ",2012,1,0,0,0
Thomas J. Olbrich,taraneon Process TestLab Saarbruecken,A Current Assessment of the Quality and State of the Art of Process Management,2012,"Fleischmann, A., Schmidt, W., Singer, R., Seese, D. (eds.) S-BPM ONE 2010",2011,1,1,0,0
Norbert Kaiser,taraneon Process TestLab Saarbruecken,A Current Assessment of the Quality and State of the Art of Process Management,2012,"Fleischmann, A., Schmidt, W., Singer, R., Seese, D. (eds.) S-BPM ONE 2010",2011,1,1,0,0
Matthes Elstermann,Institute AIFB Karlsruhe Institute of Technology (KIT),A Proposal for Modeling Standards for Subject-Oriented Modeling with PASS,2012,"Schmidt, W., Fleischmann, A., Gilbert, O. Subject-Oriented Business Proces Management",2009,1,1,1,0
Detlef Seese,Institute AIFB Karlsruhe Institute of Technology (KIT),A Proposal for Modeling Standards for Subject-Oriented Modeling with PASS,2012,"Schmidt, W., Fleischmann, A., Gilbert, O. Subject-Oriented Business Proces Management",2009,1,1,1,0
Matthes Elstermann,Institute AIFB Karlsruhe Institute of Technology (KIT),A Proposal for Modeling Standards for Subject-Oriented Modeling with PASS,2012,"Fleischmann, A. Distributed systems: software design and implementation",1994,1,1,1,0
Detlef Seese,Institute AIFB Karlsruhe Institute of Technology (KIT),A Proposal for Modeling Standards for Subject-Oriented Modeling with PASS,2012,"Fleischmann, A. Distributed systems: software design and implementation",1994,1,1,1,0
Matthes Elstermann,Institute AIFB Karlsruhe Institute of Technology (KIT),A Proposal for Modeling Standards for Subject-Oriented Modeling with PASS,2012,"Fleischmann, A. Subjektorientiertes Prozessmanagement: Mitarbeiter einbinden, Motivation und Prozessakzeptanz steigern, Hanser, München ",2011,1,1,1,0
Detlef Seese,Institute AIFB Karlsruhe Institute of Technology (KIT),A Proposal for Modeling Standards for Subject-Oriented Modeling with PASS,2012,"Fleischmann, A. Subjektorientiertes Prozessmanagement: Mitarbeiter einbinden, Motivation und Prozessakzeptanz steigern, Hanser, München ",2011,1,1,1,0
Stefan Obermeier,Hamburger Fern-Hochschule Hamburg,Designing a Public Management Process with S-BPM,2012,"Handy, B., Dirndorfer, M., Schneeberger, J., Fischer, H. Methods of Process Modeling in the Context of Civil Services by the Example of German Notaries",2011,1,1,0,0
Thomas Keller,Hamburger Fern-Hochschule Hamburg,Designing a Public Management Process with S-BPM,2012,"Handy, B., Dirndorfer, M., Schneeberger, J., Fischer, H. Methods of Process Modeling in the Context of Civil Services by the Example of German Notaries",2011,1,1,0,0
Stefan Obermeier,Hamburger Fern-Hochschule Hamburg,Designing a Public Management Process with S-BPM,2012,"Fleischmann, A., Schmidt, W., Stary, C., Obermeier, S., Börger, E. Subjektorientiertes Prozessmanagement",2011,1,1,0,0
Thomas Keller,Hamburger Fern-Hochschule Hamburg,Designing a Public Management Process with S-BPM,2012,"Fleischmann, A., Schmidt, W., Stary, C., Obermeier, S., Börger, E. Subjektorientiertes Prozessmanagement",2011,1,1,0,0
Uwe Brunner,"Industriewirtschaft/Industrial Management FH Joanneum GmbH and Verein Netzwerk Logistik, Region Süd Steyr",Development of an Integrated Procedure Model for Optimization of Distribution Processes within Industry,2012,"Brunner, U. The Need for Process Management in the Course of EU-Enlargement",2005,1,0,0,0
Katharina Schiefer,"Industriewirtschaft/Industrial Management FH Joanneum GmbH and Verein Netzwerk Logistik, Region Süd Steyr",Development of an Integrated Procedure Model for Optimization of Distribution Processes within Industry,2012,"Brunner, U. The Need for Process Management in the Course of EU-Enlargement",2005,1,0,0,0
Uwe Brunner,"Industriewirtschaft/Industrial Management FH Joanneum GmbH and Verein Netzwerk Logistik, Region Süd Steyr",Development of an Integrated Procedure Model for Optimization of Distribution Processes within Industry,2012,"Brunner, U., Seiner, M. Effizienzsteigerung und Kostenreduktion durch prozessorientiertes Redesign überbetrieblicher Materialflüsse in der Distribution",2005,1,0,0,0
Katharina Schiefer,"Industriewirtschaft/Industrial Management FH Joanneum GmbH and Verein Netzwerk Logistik, Region Süd Steyr",Development of an Integrated Procedure Model for Optimization of Distribution Processes within Industry,2012,"Brunner, U., Seiner, M. Effizienzsteigerung und Kostenreduktion durch prozessorientiertes Redesign überbetrieblicher Materialflüsse in der Distribution",2005,1,0,0,0
Uwe Brunner,"Industriewirtschaft/Industrial Management FH Joanneum GmbH and Verein Netzwerk Logistik, Region Süd Steyr",Development of an Integrated Procedure Model for Optimization of Distribution Processes within Industry,2012,"Fischer, H., Fleischmann, A., Obermeier, S. Geschäftsprozesse realisieren – Ein praxisorientierte Leitfaden von der Strategie bis zur Implementierung",2006,1,1,0,0
Katharina Schiefer,"Industriewirtschaft/Industrial Management FH Joanneum GmbH and Verein Netzwerk Logistik, Region Süd Steyr",Development of an Integrated Procedure Model for Optimization of Distribution Processes within Industry,2012,"Fischer, H., Fleischmann, A., Obermeier, S. Geschäftsprozesse realisieren – Ein praxisorientierte Leitfaden von der Strategie bis zur Implementierung",2006,1,1,0,0
Edith Stary,VS Pantzergasse - Individualized Learning Support Vienna,How to Learn to “Speak S-BPM” - Lessons from Language Learning,2012,"Fleischmann, A., Stary, C. Whom to Talk to? A Stakeholder Perspective on Business Process Development",2011,1,1,0,0
Edith Stary,VS Pantzergasse - Individualized Learning Support Vienna,How to Learn to “Speak S-BPM” - Lessons from Language Learning,2012,"Fleischmann, A., Schmidt, W., Stary, C., Obermeier, S., Börger, E. Subject-oriented Business Process Management, Hanser, Munich ",2011,1,1,0,0
Edith Stary,VS Pantzergasse - Individualized Learning Support Vienna,How to Learn to “Speak S-BPM” - Lessons from Language Learning,2012,"Nakamura, S., Tan, T., Hirayama, T., Kawai, H., Komiyama, S., Hosaka, S., Nakamura, M., Yuki, K. CGAA/EES at NEC Corporation, Powered by S-BPM: The Subject-Oriented BPM Development Technique Using Top-Down Approach",2011,1,0,0,0
Edith Stary,VS Pantzergasse - Individualized Learning Support Vienna,How to Learn to “Speak S-BPM” - Lessons from Language Learning,2012,"Schmidt, W., Stary, C. Establishing an Informed S-BPM Community",2009,1,1,0,0
Edith Stary,VS Pantzergasse - Individualized Learning Support Vienna,How to Learn to “Speak S-BPM” - Lessons from Language Learning,2012,"Schmidt, W. (ed.) S-BPM ONE - Learning by Doing - Doing by Learning",2011,1,1,0,0
Edith Stary,VS Pantzergasse - Individualized Learning Support Vienna,How to Learn to “Speak S-BPM” - Lessons from Language Learning,2012,"Sneed, S.H. Exporting Natural Language: Generating NL Sentences Out of S-BPM Process Models",2010,1,0,0,0
Norbert Graef,Karlsruhe Institute of Technology (KIT) Institute of Applied Informatics and Formal Description Methods (AIFB),In or Out? A Student Project on the Enrollment Process,2012,"Fleischmann, A. What is S-BPM? In: Buchwald, H",2009,1,1,0,0
Nils Tölle,Karlsruhe Institute of Technology (KIT) Institute of Applied Informatics and Formal Description Methods (AIFB),In or Out? A Student Project on the Enrollment Process,2012,"Fleischmann, A. What is S-BPM? In: Buchwald, H",2009,1,1,0,0
Oliver Schöll,Karlsruhe Institute of Technology (KIT) Institute of Applied Informatics and Formal Description Methods (AIFB),In or Out? A Student Project on the Enrollment Process,2012,"Fleischmann, A. What is S-BPM? In: Buchwald, H",2009,1,1,0,0
