Autor,Ort,Publikationstitel,Konferenzjahr,Referenzautor + Referenztitel,Referenzjahr,communityflag,memberreference,memberauthor,invalidflag
Alexander Sellner,FH JOANNEUM – University of Applied Sciences Graz,Establishing Conceptual and Functional Links between S-BPM and Business Rules,2010,"Rosen, M., Lublinsky, B., Smith, K., Balcer, M. Applied SOA",2008,0,0,0,0
Erwin Zinser,FH JOANNEUM – University of Applied Sciences Graz,Establishing Conceptual and Functional Links between S-BPM and Business Rules,2010,"Rosen, M., Lublinsky, B., Smith, K., Balcer, M. Applied SOA",2008,0,0,0,0
Alexander Sellner,FH JOANNEUM – University of Applied Sciences Graz,Establishing Conceptual and Functional Links between S-BPM and Business Rules,2010,"(OMG), O. BPMN 1.2., <span class=""ExternalRef""><a target=""_blank"" rel=""noopener"" href=""http /www",2009,0,0,0,0
Erwin Zinser,FH JOANNEUM – University of Applied Sciences Graz,Establishing Conceptual and Functional Links between S-BPM and Business Rules,2010,"(OMG), O. BPMN 1.2., <span class=""ExternalRef""><a target=""_blank"" rel=""noopener"" href=""http /www",2009,0,0,0,0
Alexander Sellner,FH JOANNEUM – University of Applied Sciences Graz,Establishing Conceptual and Functional Links between S-BPM and Business Rules,2010,"Keller, N. Scheer Semantische Prozemodellierung auf der Grundlage Ereignisgesteuerter Prozeketten ",1992,0,0,0,0
Erwin Zinser,FH JOANNEUM – University of Applied Sciences Graz,Establishing Conceptual and Functional Links between S-BPM and Business Rules,2010,"Keller, N. Scheer Semantische Prozemodellierung auf der Grundlage Ereignisgesteuerter Prozeketten ",1992,0,0,0,0
Alexander Sellner,FH JOANNEUM – University of Applied Sciences Graz,Establishing Conceptual and Functional Links between S-BPM and Business Rules,2010,"Schmidt, W., Fleischmann, A., Gilbert, O. Subjektorientiertes Geschftsprozessmanagement Praxis der Wirtschaftsinformatik ",2009,1,1,0,0
Erwin Zinser,FH JOANNEUM – University of Applied Sciences Graz,Establishing Conceptual and Functional Links between S-BPM and Business Rules,2010,"Schmidt, W., Fleischmann, A., Gilbert, O. Subjektorientiertes Geschftsprozessmanagement Praxis der Wirtschaftsinformatik ",2009,1,1,0,0
Alexander Sellner,FH JOANNEUM – University of Applied Sciences Graz,Establishing Conceptual and Functional Links between S-BPM and Business Rules,2010,"Schacher, M., Grssle, P. Agile Unternehmen durch Business Rules",2006,0,0,0,0
Erwin Zinser,FH JOANNEUM – University of Applied Sciences Graz,Establishing Conceptual and Functional Links between S-BPM and Business Rules,2010,"Schacher, M., Grssle, P. Agile Unternehmen durch Business Rules",2006,0,0,0,0
Alexander Sellner,FH JOANNEUM – University of Applied Sciences Graz,Establishing Conceptual and Functional Links between S-BPM and Business Rules,2010,"Morgan, T. Business Rules and Information Systems",2002,0,0,0,0
Erwin Zinser,FH JOANNEUM – University of Applied Sciences Graz,Establishing Conceptual and Functional Links between S-BPM and Business Rules,2010,"Morgan, T. Business Rules and Information Systems",2002,0,0,0,0
Alexander Sellner,FH JOANNEUM – University of Applied Sciences Graz,Establishing Conceptual and Functional Links between S-BPM and Business Rules,2010,"Ross, R. Business Rule Concepts: Getting to the Point of Knowledge Business Rule Solutions ",2009,0,0,0,0
Erwin Zinser,FH JOANNEUM – University of Applied Sciences Graz,Establishing Conceptual and Functional Links between S-BPM and Business Rules,2010,"Ross, R. Business Rule Concepts: Getting to the Point of Knowledge Business Rule Solutions ",2009,0,0,0,0
Alexander Sellner,FH JOANNEUM – University of Applied Sciences Graz,Establishing Conceptual and Functional Links between S-BPM and Business Rules,2010,"Demey, J., Jarrar, M., Meersman, R. A Markup Language for ORM Business Rules",2002,0,0,0,0
Erwin Zinser,FH JOANNEUM – University of Applied Sciences Graz,Establishing Conceptual and Functional Links between S-BPM and Business Rules,2010,"Demey, J., Jarrar, M., Meersman, R. A Markup Language for ORM Business Rules",2002,0,0,0,0
Alexander Sellner,FH JOANNEUM – University of Applied Sciences Graz,Establishing Conceptual and Functional Links between S-BPM and Business Rules,2010,"El Kharbili, M., Keil, T. Bringing Agility to Business Process Management: Rules Deployment in SOA",2010,0,0,0,0
Erwin Zinser,FH JOANNEUM – University of Applied Sciences Graz,Establishing Conceptual and Functional Links between S-BPM and Business Rules,2010,"El Kharbili, M., Keil, T. Bringing Agility to Business Process Management: Rules Deployment in SOA",2010,0,0,0,0
Alexander Sellner,FH JOANNEUM – University of Applied Sciences Graz,Establishing Conceptual and Functional Links between S-BPM and Business Rules,2010,"(W3C), W. XML Schema 1.1 Standard, <span class=""ExternalRef""><a target=""_blank"" rel=""noopener"" href=""http /www",2004,0,0,0,0
Erwin Zinser,FH JOANNEUM – University of Applied Sciences Graz,Establishing Conceptual and Functional Links between S-BPM and Business Rules,2010,"(W3C), W. XML Schema 1.1 Standard, <span class=""ExternalRef""><a target=""_blank"" rel=""noopener"" href=""http /www",2004,0,0,0,0
Alexander Sellner,FH JOANNEUM – University of Applied Sciences Graz,Establishing Conceptual and Functional Links between S-BPM and Business Rules,2010,"Business Rules Group The Business Motivation Model - Business Governance in a Volatile World (2007)<span class=""Occurrences""><span class=""Occurrence OccurrenceGS""><a target=""_blank"" rel=""noopener"" class=""google-scholar-link gtm-reference"" data-reference-type=""Google Scholar"" href=""https /scholar",2820,0,0,0,1
Erwin Zinser,FH JOANNEUM – University of Applied Sciences Graz,Establishing Conceptual and Functional Links between S-BPM and Business Rules,2010,"Business Rules Group The Business Motivation Model - Business Governance in a Volatile World (2007)<span class=""Occurrences""><span class=""Occurrence OccurrenceGS""><a target=""_blank"" rel=""noopener"" class=""google-scholar-link gtm-reference"" data-reference-type=""Google Scholar"" href=""https /scholar",2820,0,0,0,1
Alexander Sellner,FH JOANNEUM – University of Applied Sciences Graz,Establishing Conceptual and Functional Links between S-BPM and Business Rules,2010,"Frankel, D. Model driven architecture",2003,0,0,0,0
Erwin Zinser,FH JOANNEUM – University of Applied Sciences Graz,Establishing Conceptual and Functional Links between S-BPM and Business Rules,2010,"Frankel, D. Model driven architecture",2003,0,0,0,0
Alexander Sellner,FH JOANNEUM – University of Applied Sciences Graz,Establishing Conceptual and Functional Links between S-BPM and Business Rules,2010,"Hermans, L., van Stokkum, W. How business rules should be modeled and implemented in OO",1998,0,0,0,0
Erwin Zinser,FH JOANNEUM – University of Applied Sciences Graz,Establishing Conceptual and Functional Links between S-BPM and Business Rules,2010,"Hermans, L., van Stokkum, W. How business rules should be modeled and implemented in OO",1998,0,0,0,0
Alexander Sellner,FH JOANNEUM – University of Applied Sciences Graz,Establishing Conceptual and Functional Links between S-BPM and Business Rules,2010,"Linehan, M.H. SBVR use cases",2008,0,0,0,0
Erwin Zinser,FH JOANNEUM – University of Applied Sciences Graz,Establishing Conceptual and Functional Links between S-BPM and Business Rules,2010,"Linehan, M.H. SBVR use cases",2008,0,0,0,0
Alexander Sellner,FH JOANNEUM – University of Applied Sciences Graz,Establishing Conceptual and Functional Links between S-BPM and Business Rules,2010,"Charfi, A., Mezini, M. Hybrid Web Service Composition: Business Processes Meet Business Rules",2004,0,0,0,0
Erwin Zinser,FH JOANNEUM – University of Applied Sciences Graz,Establishing Conceptual and Functional Links between S-BPM and Business Rules,2010,"Charfi, A., Mezini, M. Hybrid Web Service Composition: Business Processes Meet Business Rules",2004,0,0,0,0
Alexander Sellner,FH JOANNEUM – University of Applied Sciences Graz,Establishing Conceptual and Functional Links between S-BPM and Business Rules,2010,"Boley, H., Tabet, S., Wagner, G. Design Rationale of RuleML: A Markup Language for Semantic Web Rules",2001,0,0,0,0
Erwin Zinser,FH JOANNEUM – University of Applied Sciences Graz,Establishing Conceptual and Functional Links between S-BPM and Business Rules,2010,"Boley, H., Tabet, S., Wagner, G. Design Rationale of RuleML: A Markup Language for Semantic Web Rules",2001,0,0,0,0
Alexander Sellner,FH JOANNEUM – University of Applied Sciences Graz,Establishing Conceptual and Functional Links between S-BPM and Business Rules,2010,"Havey, M. Essential Business Process Modeling",2005,0,0,0,0
Erwin Zinser,FH JOANNEUM – University of Applied Sciences Graz,Establishing Conceptual and Functional Links between S-BPM and Business Rules,2010,"Havey, M. Essential Business Process Modeling",2005,0,0,0,0
Alexander Sellner,FH JOANNEUM – University of Applied Sciences Graz,Establishing Conceptual and Functional Links between S-BPM and Business Rules,2010,"zur Muehlen, M., Indulska, M., Kittel, K. Towards Integrated Modeling of Business Processes and Business Rules. In 19th Australasian Conference on Information Systems ",2008,0,0,0,0
Erwin Zinser,FH JOANNEUM – University of Applied Sciences Graz,Establishing Conceptual and Functional Links between S-BPM and Business Rules,2010,"zur Muehlen, M., Indulska, M., Kittel, K. Towards Integrated Modeling of Business Processes and Business Rules. In 19th Australasian Conference on Information Systems ",2008,0,0,0,0
Alexander Sellner,FH JOANNEUM – University of Applied Sciences Graz,Establishing Conceptual and Functional Links between S-BPM and Business Rules,2010,"Hoheisel, A., Dollmann, T., Fellmann, M. EPK-Modellen in ausfhrbare Grid- und Cloud-Prozesse",2009,0,0,0,0
Erwin Zinser,FH JOANNEUM – University of Applied Sciences Graz,Establishing Conceptual and Functional Links between S-BPM and Business Rules,2010,"Hoheisel, A., Dollmann, T., Fellmann, M. EPK-Modellen in ausfhrbare Grid- und Cloud-Prozesse",2009,0,0,0,0
Alexander Sellner,FH JOANNEUM – University of Applied Sciences Graz,Establishing Conceptual and Functional Links between S-BPM and Business Rules,2010,"Luckham, D. The Power of Events - An Introduction to Complex Event Processing in Distributed Enterprise Systems",2002,0,0,0,0
Erwin Zinser,FH JOANNEUM – University of Applied Sciences Graz,Establishing Conceptual and Functional Links between S-BPM and Business Rules,2010,"Luckham, D. The Power of Events - An Introduction to Complex Event Processing in Distributed Enterprise Systems",2002,0,0,0,0
Alexander Sellner,FH JOANNEUM – University of Applied Sciences Graz,Establishing Conceptual and Functional Links between S-BPM and Business Rules,2010,"zur Muehlen, M., Indulska, M. Modeling languages for business processes and business rules: A representational analysis",2009,0,0,0,0
Erwin Zinser,FH JOANNEUM – University of Applied Sciences Graz,Establishing Conceptual and Functional Links between S-BPM and Business Rules,2010,"zur Muehlen, M., Indulska, M. Modeling languages for business processes and business rules: A representational analysis",2009,0,0,0,0
Alexander Sellner,FH JOANNEUM – University of Applied Sciences Graz,Establishing Conceptual and Functional Links between S-BPM and Business Rules,2010,"Green, P., Rosemann, M. Perceived Ontological Weakness of Process Modelling Techniques: Further Evidence ",2002,0,0,0,0
Erwin Zinser,FH JOANNEUM – University of Applied Sciences Graz,Establishing Conceptual and Functional Links between S-BPM and Business Rules,2010,"Green, P., Rosemann, M. Perceived Ontological Weakness of Process Modelling Techniques: Further Evidence ",2002,0,0,0,0
Alexander Sellner,FH JOANNEUM – University of Applied Sciences Graz,Establishing Conceptual and Functional Links between S-BPM and Business Rules,2010,"Rosemann, M., Recker, J., Indulska, M., Green, P. A Study of the Evolution of the Representational Capabilities of Process Modeling Grammars ",2006,0,0,0,0
Erwin Zinser,FH JOANNEUM – University of Applied Sciences Graz,Establishing Conceptual and Functional Links between S-BPM and Business Rules,2010,"Rosemann, M., Recker, J., Indulska, M., Green, P. A Study of the Evolution of the Representational Capabilities of Process Modeling Grammars ",2006,0,0,0,0
Alexander Sellner,FH JOANNEUM – University of Applied Sciences Graz,Establishing Conceptual and Functional Links between S-BPM and Business Rules,2010,"(OMG), O. M. G. Semantics of Business Vocabulary and Business Rules, <span class=""ExternalRef""><a target=""_blank"" rel=""noopener"" href=""http /www",2008,0,0,0,0
Erwin Zinser,FH JOANNEUM – University of Applied Sciences Graz,Establishing Conceptual and Functional Links between S-BPM and Business Rules,2010,"(OMG), O. M. G. Semantics of Business Vocabulary and Business Rules, <span class=""ExternalRef""><a target=""_blank"" rel=""noopener"" href=""http /www",2008,0,0,0,0
Alexander Sellner,FH JOANNEUM – University of Applied Sciences Graz,Establishing Conceptual and Functional Links between S-BPM and Business Rules,2010,"Spreeuwenberg, S., Healy, K. SBVR’s approach to controlled natural language ",2010,0,0,0,0
Erwin Zinser,FH JOANNEUM – University of Applied Sciences Graz,Establishing Conceptual and Functional Links between S-BPM and Business Rules,2010,"Spreeuwenberg, S., Healy, K. SBVR’s approach to controlled natural language ",2010,0,0,0,0
Alexander Sellner,FH JOANNEUM – University of Applied Sciences Graz,Establishing Conceptual and Functional Links between S-BPM and Business Rules,2010,"Hepp, M., Leymann, F., Domingue, J., Wahler, A., Wahler, F.D. Semantic Business Process Management: A Vision Towards Using Semantic Web Services for Business Process Management ",2005,1,0,0,0
Erwin Zinser,FH JOANNEUM – University of Applied Sciences Graz,Establishing Conceptual and Functional Links between S-BPM and Business Rules,2010,"Hepp, M., Leymann, F., Domingue, J., Wahler, A., Wahler, F.D. Semantic Business Process Management: A Vision Towards Using Semantic Web Services for Business Process Management ",2005,1,0,0,0
Jörg Rodenhagen,Acando GmbH Hamburg and Metasonic AG Pfaffenhofen,Using Multi-subjects for Process Synchronization on Different Abstraction Levels,2010,"Hepp, M., Leymann, F., Domingue, J., Wahler, A., Wahler, F.D. Semantic Business Process Management: A Vision Towards Using Semantic Web Services for Business Process Management ",2005,1,0,1,0
Florian Strecker,Acando GmbH Hamburg and Metasonic AG Pfaffenhofen,Using Multi-subjects for Process Synchronization on Different Abstraction Levels,2010,"Hepp, M., Leymann, F., Domingue, J., Wahler, A., Wahler, F.D. Semantic Business Process Management: A Vision Towards Using Semantic Web Services for Business Process Management ",2005,1,0,1,0
Jörg Rodenhagen,Acando GmbH Hamburg and Metasonic AG Pfaffenhofen,Using Multi-subjects for Process Synchronization on Different Abstraction Levels,2010,"van Brocke, J., Rosemann, M. Handbook on Business Process Management 1: Introduction, Methods, and Information Systems",2010,0,0,1,0
