Autor,Ort,Publikationstitel,Konferenzjahr,Referenzautor + Referenztitel,Referenzjahr,communityflag,memberreference,memberauthor,invalidflag
Thomas Schaller,Hof University Institute of Information Systems Hof,An Approach towards Subject-Oriented Access Control,2012,"Schmidt, W., Fleischmann, A., Gilbert, O. Subjektorientiertes Geschäftsprozessmanagement",2009,1,1,0,0
Dominik Reichelt,Hof University Institute of Information Systems Hof,An Approach towards Subject-Oriented Access Control,2012,"Schmidt, W., Fleischmann, A., Gilbert, O. Subjektorientiertes Geschäftsprozessmanagement",2009,1,1,0,0
Alexander Lawall,Hof University Institute of Information Systems Hof,An Approach towards Subject-Oriented Access Control,2012,"Sellner, A., Zinser, E. Establishing Conceptual and Functional Links between S-BPM and Business Rules",2010,1,0,0,0
Thomas Schaller,Hof University Institute of Information Systems Hof,An Approach towards Subject-Oriented Access Control,2012,"Sellner, A., Zinser, E. Establishing Conceptual and Functional Links between S-BPM and Business Rules",2010,1,0,0,0
Dominik Reichelt,Hof University Institute of Information Systems Hof,An Approach towards Subject-Oriented Access Control,2012,"Sellner, A., Zinser, E. Establishing Conceptual and Functional Links between S-BPM and Business Rules",2010,1,0,0,0
Alexander Lawall,Hof University Institute of Information Systems Hof,An Approach towards Subject-Oriented Access Control,2012,"Schaller, T. Organisationsverwaltung in CSCW-Systemen",1998,1,0,0,0
Thomas Schaller,Hof University Institute of Information Systems Hof,An Approach towards Subject-Oriented Access Control,2012,"Schaller, T. Organisationsverwaltung in CSCW-Systemen",1998,1,0,0,0
Dominik Reichelt,Hof University Institute of Information Systems Hof,An Approach towards Subject-Oriented Access Control,2012,"Schaller, T. Organisationsverwaltung in CSCW-Systemen",1998,1,0,0,0
Alexander Lawall,Hof University Institute of Information Systems Hof,An Approach towards Subject-Oriented Access Control,2012,"Fleischmann, A., Schmidt, W., Stary, C., Obermeier, S., Börger, E. Subjektorientiertes Prozessmanagement, Mitarbeiter einbinden, Motivation und Prozessakzeptanz steigern ",2011,1,1,0,0
Thomas Schaller,Hof University Institute of Information Systems Hof,An Approach towards Subject-Oriented Access Control,2012,"Fleischmann, A., Schmidt, W., Stary, C., Obermeier, S., Börger, E. Subjektorientiertes Prozessmanagement, Mitarbeiter einbinden, Motivation und Prozessakzeptanz steigern ",2011,1,1,0,0
Dominik Reichelt,Hof University Institute of Information Systems Hof,An Approach towards Subject-Oriented Access Control,2012,"Fleischmann, A., Schmidt, W., Stary, C., Obermeier, S., Börger, E. Subjektorientiertes Prozessmanagement, Mitarbeiter einbinden, Motivation und Prozessakzeptanz steigern ",2011,1,1,0,0
Martina Augl,"TILAK - Tiroler Landeskrankenanstalten GmbH, Organisationsentwicklung, Abteilung Medizin Innsbruck",Building a Conceptual Roadmap for Systemic Change – A Novel Approach to Change Management in Expert Organizations in Health Care,2012,"Heftberger, S., Stary, C. Partizipatives organisationales Lernen",2004,1,1,0,0
Martina Augl,"TILAK - Tiroler Landeskrankenanstalten GmbH, Organisationsentwicklung, Abteilung Medizin Innsbruck",Building a Conceptual Roadmap for Systemic Change – A Novel Approach to Change Management in Expert Organizations in Health Care,2012,"Fleischmann, A., et al. Subjektorientiertes Prozessmanagement",2011,1,1,0,0
Matthias Neubauer,"Department of Business, Information Systems – Communications Engineering Johannes Kepler University Linz",E-Learning Support for Business Process Modeling: Linking Modeling Language Concepts to General Modeling Concepts and Vice Versa,2012,"Auinger, A., Fürlinger, S., Stary, C. Interactive Annotations in Web-based Learning Environments",2004,1,1,0,0
Matthias Neubauer,"Department of Business, Information Systems – Communications Engineering Johannes Kepler University Linz",E-Learning Support for Business Process Modeling: Linking Modeling Language Concepts to General Modeling Concepts and Vice Versa,2012,"Stary, C. Evidence-Based ",2011,1,1,0,0
Matthias Neubauer,"Department of Business, Information Systems – Communications Engineering Johannes Kepler University Linz",E-Learning Support for Business Process Modeling: Linking Modeling Language Concepts to General Modeling Concepts and Vice Versa,2012,"Totter, A., Stütz, D., Grote, G. ICT and Schools: Identification of Factors Influencing the use of new Media in Vocational Training Schools",2006,1,0,0,0
Albert Fleischmann,Metasonic AG Pfaffenhofen,From Subject-Phase Model Based Process Specifications to an Executable Workflow,2012,"Fischer, H., Fleischmann, A., Obermeier, S. Geschaeftsprozesse realisieren",2006,1,1,1,0
Albert Fleischmann,Metasonic AG Pfaffenhofen,From Subject-Phase Model Based Process Specifications to an Executable Workflow,2012,"Fleischmann, A., et al. Subjektorientiertes Prozessmanagement",2011,1,1,1,0
Albert Fleischmann,Metasonic AG Pfaffenhofen,From Subject-Phase Model Based Process Specifications to an Executable Workflow,2012,"Fleischmann, A., Stary, C. Whom to talk to? a stakeholder perspective on business process management",2011,1,1,1,0
Robert Gottanka,Metasonic AG Pfaffenhofen,ModelAsYouGo: (Re-) Design of S-BPM Process Models during Execution Time,2012,"Fleischmann, A., Schmidt, W., Stary, C., Obermeier, S., Börger, E. Subjektorientiertes Prozessmanagement",2011,1,1,1,0
Nils Meyer,Metasonic AG Pfaffenhofen,ModelAsYouGo: (Re-) Design of S-BPM Process Models during Execution Time,2012,"Fleischmann, A., Schmidt, W., Stary, C., Obermeier, S., Börger, E. Subjektorientiertes Prozessmanagement",2011,1,1,1,0
Robert Gottanka,Metasonic AG Pfaffenhofen,ModelAsYouGo: (Re-) Design of S-BPM Process Models during Execution Time,2012,"Nakamura, S., Tan, T., Hirayama, T., Kawai, H., Komiyama, S., Hosaka, S., Nakamura, M., Yuki, K. CGAA/EES at NEC Corporation, Powered by S-BPM: The Subject-Oriented BPM Development Technique Using Top-Down Approach",2011,1,0,1,0
Nils Meyer,Metasonic AG Pfaffenhofen,ModelAsYouGo: (Re-) Design of S-BPM Process Models during Execution Time,2012,"Nakamura, S., Tan, T., Hirayama, T., Kawai, H., Komiyama, S., Hosaka, S., Nakamura, M., Yuki, K. CGAA/EES at NEC Corporation, Powered by S-BPM: The Subject-Oriented BPM Development Technique Using Top-Down Approach",2011,1,0,1,0
Robert Gottanka,Metasonic AG Pfaffenhofen,ModelAsYouGo: (Re-) Design of S-BPM Process Models during Execution Time,2012,"Herrmann, C., Kurz, M. Adaptive Case Management: Supporting Knowledge Intensive Processes with IT Systems",2011,1,1,1,0
Nils Meyer,Metasonic AG Pfaffenhofen,ModelAsYouGo: (Re-) Design of S-BPM Process Models during Execution Time,2012,"Herrmann, C., Kurz, M. Adaptive Case Management: Supporting Knowledge Intensive Processes with IT Systems",2011,1,1,1,0
Robert Gottanka,Metasonic AG Pfaffenhofen,ModelAsYouGo: (Re-) Design of S-BPM Process Models during Execution Time,2012,"Oppl, S. Subject-Oriented Elicitation of Distributed Business Process Knowledge",2011,1,1,1,0
Nils Meyer,Metasonic AG Pfaffenhofen,ModelAsYouGo: (Re-) Design of S-BPM Process Models during Execution Time,2012,"Oppl, S. Subject-Oriented Elicitation of Distributed Business Process Knowledge",2011,1,1,1,0
Robert Gottanka,Metasonic AG Pfaffenhofen,ModelAsYouGo: (Re-) Design of S-BPM Process Models during Execution Time,2012,"Reichert, M., Dadam, P. ADEPTflex – Supporting Dynamic Changes of Workflows Without Loosing Control",1998,1,0,1,0
Nils Meyer,Metasonic AG Pfaffenhofen,ModelAsYouGo: (Re-) Design of S-BPM Process Models during Execution Time,2012,"Reichert, M., Dadam, P. ADEPTflex – Supporting Dynamic Changes of Workflows Without Loosing Control",1998,1,0,1,0
Matthias Lohrmann,Databases and Information Systems Institute University of Ulm,Modeling Business Objectives for Business Process Management,2012,"Fleischmann, A. What is S-BPM? In: Buchwald, H",2009,1,1,0,0
Manfred Reichert,Databases and Information Systems Institute University of Ulm,Modeling Business Objectives for Business Process Management,2012,"Fleischmann, A. What is S-BPM? In: Buchwald, H",2009,1,1,0,0
Matthias Lohrmann,Databases and Information Systems Institute University of Ulm,Modeling Business Objectives for Business Process Management,2012,"Hallerbach, A., Bauer, T., Reichert, M. Capturing variability in business process models: the Provop approach",2010,1,0,0,0
Manfred Reichert,Databases and Information Systems Institute University of Ulm,Modeling Business Objectives for Business Process Management,2012,"Hallerbach, A., Bauer, T., Reichert, M. Capturing variability in business process models: the Provop approach",2010,1,0,0,0
Matthias Lohrmann,Databases and Information Systems Institute University of Ulm,Modeling Business Objectives for Business Process Management,2012,"Li, C., Reichert, M., Wombacher, A. Mining business process variants: Challenges, scenarios, algorithms",2011,1,0,0,0
Manfred Reichert,Databases and Information Systems Institute University of Ulm,Modeling Business Objectives for Business Process Management,2012,"Li, C., Reichert, M., Wombacher, A. Mining business process variants: Challenges, scenarios, algorithms",2011,1,0,0,0
Matthias Lohrmann,Databases and Information Systems Institute University of Ulm,Modeling Business Objectives for Business Process Management,2012,"Lohrmann, M., Reichert, M. Understanding Business Process Quality",2012,1,0,0,0
Manfred Reichert,Databases and Information Systems Institute University of Ulm,Modeling Business Objectives for Business Process Management,2012,"Lohrmann, M., Reichert, M. Understanding Business Process Quality",2012,1,0,0,0
Matthias Lohrmann,Databases and Information Systems Institute University of Ulm,Modeling Business Objectives for Business Process Management,2012,"Weber, B., Reichert, M., Mendling, J., Reijers, H.A. Refactoring large process model repositories",2011,1,0,0,0
Manfred Reichert,Databases and Information Systems Institute University of Ulm,Modeling Business Objectives for Business Process Management,2012,"Weber, B., Reichert, M., Mendling, J., Reijers, H.A. Refactoring large process model repositories",2011,1,0,0,0
Matthias Kurz,Information Systems II University of Erlangen-Nuremberg and Atos Erlangen and Atos München and Atos Frankfurt am Main,PCA-C: A Process-Centric Approach for Integrating and Managing Cloud Services,2012,"Billing, G., Kurz, M., Hettling, K., von Jouanne-Diedrich, H. Applying BPM 2",2011,1,1,1,0
Gunnar Billing,Information Systems II University of Erlangen-Nuremberg and Atos Erlangen and Atos München and Atos Frankfurt am Main,PCA-C: A Process-Centric Approach for Integrating and Managing Cloud Services,2012,"Billing, G., Kurz, M., Hettling, K., von Jouanne-Diedrich, H. Applying BPM 2",2011,1,1,1,0
Karl Hettling,Information Systems II University of Erlangen-Nuremberg and Atos Erlangen and Atos München and Atos Frankfurt am Main,PCA-C: A Process-Centric Approach for Integrating and Managing Cloud Services,2012,"Billing, G., Kurz, M., Hettling, K., von Jouanne-Diedrich, H. Applying BPM 2",2011,1,1,1,0
Holger von Jouanne-Diedrich,Information Systems II University of Erlangen-Nuremberg and Atos Erlangen and Atos München and Atos Frankfurt am Main,PCA-C: A Process-Centric Approach for Integrating and Managing Cloud Services,2012,"Billing, G., Kurz, M., Hettling, K., von Jouanne-Diedrich, H. Applying BPM 2",2011,1,1,1,0
Matthias Kurz,Information Systems II University of Erlangen-Nuremberg and Atos Erlangen and Atos München and Atos Frankfurt am Main,PCA-C: A Process-Centric Approach for Integrating and Managing Cloud Services,2012,"Kurz, M., Lederer, M., Billing, G., Hettling, K., von Jouanne-Diedrich, H. BPMS 2",2011,1,1,1,0
Gunnar Billing,Information Systems II University of Erlangen-Nuremberg and Atos Erlangen and Atos München and Atos Frankfurt am Main,PCA-C: A Process-Centric Approach for Integrating and Managing Cloud Services,2012,"Kurz, M., Lederer, M., Billing, G., Hettling, K., von Jouanne-Diedrich, H. BPMS 2",2011,1,1,1,0
Karl Hettling,Information Systems II University of Erlangen-Nuremberg and Atos Erlangen and Atos München and Atos Frankfurt am Main,PCA-C: A Process-Centric Approach for Integrating and Managing Cloud Services,2012,"Kurz, M., Lederer, M., Billing, G., Hettling, K., von Jouanne-Diedrich, H. BPMS 2",2011,1,1,1,0
Holger von Jouanne-Diedrich,Information Systems II University of Erlangen-Nuremberg and Atos Erlangen and Atos München and Atos Frankfurt am Main,PCA-C: A Process-Centric Approach for Integrating and Managing Cloud Services,2012,"Kurz, M., Lederer, M., Billing, G., Hettling, K., von Jouanne-Diedrich, H. BPMS 2",2011,1,1,1,0
Matthias Kurz,Information Systems II University of Erlangen-Nuremberg and Atos Erlangen and Atos München and Atos Frankfurt am Main,PCA-C: A Process-Centric Approach for Integrating and Managing Cloud Services,2012,"Kurz, M. BPM 2",2010,1,1,1,0
Gunnar Billing,Information Systems II University of Erlangen-Nuremberg and Atos Erlangen and Atos München and Atos Frankfurt am Main,PCA-C: A Process-Centric Approach for Integrating and Managing Cloud Services,2012,"Kurz, M. BPM 2",2010,1,1,1,0
Karl Hettling,Information Systems II University of Erlangen-Nuremberg and Atos Erlangen and Atos München and Atos Frankfurt am Main,PCA-C: A Process-Centric Approach for Integrating and Managing Cloud Services,2012,"Kurz, M. BPM 2",2010,1,1,1,0
Holger von Jouanne-Diedrich,Information Systems II University of Erlangen-Nuremberg and Atos Erlangen and Atos München and Atos Frankfurt am Main,PCA-C: A Process-Centric Approach for Integrating and Managing Cloud Services,2012,"Kurz, M. BPM 2",2010,1,1,1,0
Matthias Kurz,Information Systems II University of Erlangen-Nuremberg and Atos Erlangen and Atos München and Atos Frankfurt am Main,PCA-C: A Process-Centric Approach for Integrating and Managing Cloud Services,2012,"Kurz, M. BPM 2",2009,1,1,1,0
Gunnar Billing,Information Systems II University of Erlangen-Nuremberg and Atos Erlangen and Atos München and Atos Frankfurt am Main,PCA-C: A Process-Centric Approach for Integrating and Managing Cloud Services,2012,"Kurz, M. BPM 2",2009,1,1,1,0
Karl Hettling,Information Systems II University of Erlangen-Nuremberg and Atos Erlangen and Atos München and Atos Frankfurt am Main,PCA-C: A Process-Centric Approach for Integrating and Managing Cloud Services,2012,"Kurz, M. BPM 2",2009,1,1,1,0
Holger von Jouanne-Diedrich,Information Systems II University of Erlangen-Nuremberg and Atos Erlangen and Atos München and Atos Frankfurt am Main,PCA-C: A Process-Centric Approach for Integrating and Managing Cloud Services,2012,"Kurz, M. BPM 2",2009,1,1,1,0
Matthias Kurz,Information Systems II University of Erlangen-Nuremberg and Atos Erlangen and Atos München and Atos Frankfurt am Main,PCA-C: A Process-Centric Approach for Integrating and Managing Cloud Services,2012,"Komus, A., Wauch, F. Wikimanagement",2008,1,0,1,0
Gunnar Billing,Information Systems II University of Erlangen-Nuremberg and Atos Erlangen and Atos München and Atos Frankfurt am Main,PCA-C: A Process-Centric Approach for Integrating and Managing Cloud Services,2012,"Komus, A., Wauch, F. Wikimanagement",2008,1,0,1,0
